DOI,Section,Matched_pattern,Start_pattern,End_pattern
10.1016/j.neuroimage.2022.119747,"Data availability  
The data and code presented  here are available  upon request  to the 
corresponding  author.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(39824, 39845), match='  \nData availability '>","<re.Match object; span=(116, 135), match='  \nAcknowledgments '>"
10.1016/j.neuroimage.2022.118931,"Data availability  
The Matlab code for the proposed  vein segmentation  algorithm  
is available  on github: https://github.com/SinaStraub/GRE  _ vessel _ 
seg.git and example  data on Zenodo.org:  https://doi.org/10.  
5281/zenodo.5791233  
The used data can be shared with other researchers  upon reasonable  
request.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(44812, 44833), match='  \nData availability '>","<re.Match object; span=(324, 352), match='  \nSupplementary  materials '>"
10.1016/j.neuroimage.2022.119447,"2. 
1053-8119/©2022  The Authors.  Published  by Elsevier Inc. This is an open access article under the CC BY license ( http://creativecommons.org/licenses/by/4.0/  )  D. Feuerriegel,  M. Murphy, A. Konski et al. NeuroImage  259 (2022) 119447 
model in Moran et al. (2015) speciﬁes  that post-decisional  evidence  ac- 
cumulation  is an important  determinant  of conﬁdence  judgments.  
Because  each account  diﬀers with respect to the timing of 
conﬁdence-related  computations  relative  to the ﬁrst-order  decision,  
electrophysiological  measures  with high temporal  resolution,  such as 
electroencephalography  (EEG), have been used to identify  neural cor- 
relates of decision  conﬁdence.  This work has provided  some support  
for both decisional  and post-decisional  locus models,  however  there are 
important  methodological  issues that limit the inferences  we can draw 
from these studies.  
1.1. Support  for decisional  locus models 
In line with predictions  of decisional  locus models,  previous  work has 
revealed  that subjective  and model-derived  conﬁdence  ratings monoton-  
ically scale with the amplitude  of the centro-parietal  positivity  (CPP) 
event-related  potential  (ERP) component  ( O’Connell  et al., 2012 ) from 
around 300 ms after target stimulus  onset ( Squires  et al., 1973 ; Gherman  
& Philiastides,  2015 , 2018 ; Herding  et al., 2019 ; Zarkewski  et al., 
2019 ; Rausch  et al., 2020 ) or immediately  preceding  a keypress  re- 
sponse used to report a decision  ( Philiastides  et al., 2014 ). The CPP 
is thought  to be analogous  to the parietal  P3 component  in perceptual  
decision  tasks ( Twomey  et al., 2015 ) and typically  increases  in ampli- 
tude to a ﬁxed threshold  around the time of a decision  ( O’Connell  et al., 
2012 ; Kelly & O’Connell,  2013 ; Twomey  et al., 2015 ), closely resem- 
bling the accumulation-to-bound  trajectories  of decision  variables  in 
evidence  accumulation  models ( Ratcliﬀ,  1978 ; Ratcliﬀ et  al., 2016 ; 
Twomey  et al., 2015 ; Kelly et al., 2021 ). These ﬁndings  have been inter- 
preted as reﬂecting  higher levels of decision  evidence  accumulation  in 
favour of the chosen option in trials with higher conﬁdence  ratings (e.g., 
Philiastides  et al., 2014 ; Gherman  & Philiastides,  2018 ). Consequently,  
this has been taken as support  for the ‘balance  of evidence  hypothesis’  
described  in some decisional-locus  models of conﬁdence,  which speciﬁes  
that conﬁdence  indexes  diﬀerences  in the positions  of racing accumu-  
lators in discrete  choice tasks ( Vickers,  1979 ; Vickers  & Packer,  1982 ; 
Kiani & Shadlen,  2009 ). Here, we make the assumption  that the CPP 
is time-locked  to the response,  in line with the original  deﬁnition  of 
this component  ( O’Connell  et al., 2012 ). However,  we note that in some 
studies the CPP and P3 are also considered  to be stimulus-locked  (e.g., 
Rausch  et al., 2020 ). 
The abovementioned  studies have measured  CPP/P3  amplitudes  
within a ﬁxed time window  relative  to stimulus  onset, except for 
Philiastides  et al. (2014) which analysed  model-derived  (rather than 
self-reported)  conﬁdence  ratings.  Importantly,  the CPP has been found 
to be tightly time-locked  to the time of the keypress  used to report a 
decision  (e.g., O’Connell  et al., 2012 ; van Vugt et al., 2019 ). Higher con- 
ﬁdence  ratings are typically  given in trials with faster choice response  
times (RTs; e.g., Johnson,  1939 ; Vickers  & Packer,  1982 ; Kiani et al., 
2014 ), at least for a sizeable  majority  of individuals  (for an analysis  
of 4,089 participants  see Rahnev  et al., 2020 ). In addition,  participant-  
level RT distributions  are strongly  right-skewed,  meaning  that there is 
a larger amount  of timing variability  for relatively  slower RTs. For ex- 
ample, there is typically  a much larger range of RTs between  the 70th 
and 90th percentiles  of an RT distribution  as compared  to the range 
between  the 10th and 30th percentiles.  This means that, in many per- 
ceptual  decision  tasks, the CPP typically  peaks within commonly-used  
stimulus-locked  CPP/P3  amplitude  measurement  windows  (e.g., 350- 
500 ms in Rausch  et al., 2020 ) in trials with faster RTs and higher con- 
ﬁdence  ratings (see Fig. 1 of Kelly & O’Connell,  2013 ). In trials with 
slower RTs (and lower conﬁdence  ratings)  the CPP is likely to peak 
later than these typical stimulus-locked  measurement  windows  and will 
also show higher amounts  of timing variability  (i.e., temporal  smearing,  
see Ouyang  et al., 2015 ), producing  apparently  smaller  stimulus-locked  
CPP amplitude  measures  in those trials. This, in turn, can artiﬁcially  
produce  diﬀerences  in stimulus-locked  CPP amplitude  measures  across 
higher/lower  conﬁdence  ratings in cases where there are no real dif- ferences  during the pre-response  time window  in response-locked  ERPs 
(e.g., O’Connell  et al., 2012 ; Kelly & O’Connell,  2013 ). Consequently,  
based on our assumption  that the CPP is a response-locked  component,  
we believe  it is important  to measure  CPP amplitudes  using response-  
locked ERPs in addition  to stimulus-locked  measures,  to ensure that ef- 
fects on stimulus-locked  ERPs are not simply by-products  of RT diﬀer- 
ences across conﬁdence  rating conditions.  
The ﬁndings  of a recent study ( Kelly & O’Connell,  2013 ) also raise 
questions  about whether  these previously  reported  eﬀects at centro- 
parietal  electrodes  actually  reﬂect amplitude  modulations  of the CPP 
component.  Kelly and O’Connell  (2013) observed  larger pre-response  
CPP amplitudes  in conditions  of higher stimulus  discriminability  (which 
often closely correlates  with conﬁdence).  However,  this eﬀect was not 
observed  after applying  a current  source density  (CSD) transformation  
( Kayser & Tenke, 2006 ), which better isolates  distinct  cortical  sources  of 
EEG signals that are often conﬂated  in analyses  of standard  ERPs. Kelly 
and O’Connell  also identiﬁed  a fronto-central  component  which ex- 
hibited more positive-going  amplitudes  in higher discriminability  con- 
ditions,  which appeared  to bias CPP measurements  at centro-parietal  
channels  via volume  conduction.  CSD-transformations  were not used in 
the primary  data analyses  of the other studies listed above, and so it 
remains  to be veriﬁed  if these ﬁndings  reﬂect genuine  modulations  of 
the CPP, or contributions  from other temporally-overlapping  sources.  
1.2. Support  for post-decisional  locus models 
Studies  supporting  post-decisional  locus models have described  neg- 
ative correlations  between  the amplitude  of the error positivity  (Pe) 
component  ( Falkenstein  et al., 1991 ) and decision  conﬁdence  ratings 
( Boldt & Yeung, 2015 ; Desender  et al., 2019b ). The Pe component  oc- 
curs around 200-400  ms after the participant  has formed  a ﬁrst-order  
decision  and is measured  at the same centro-parietal  electrodes  as the 
CPP component.  A negative  association  between  Pe amplitudes  and con- 
ﬁdence  was ﬁrst described  by Boldt and Yeung (2015) , who reported  
that Pe amplitudes  were larger (i.e. more positive-going)  when partic- 
ipants gave conﬁdence  ratings indicating  that they had made an error, 
and also when they were less conﬁdent  that they had made a correct 
decision.  More speciﬁcally,  they identiﬁed  a monotonic  relationship  be- 
tween conﬁdence  and Pe amplitudes  across the conﬁdence  spectrum  
ranging  from ‘certainly  wrong’ to ‘unsure’  to ‘certainly  correct’.  The Pe 
component  was proposed  to be a neural correlate  of post-decisional  ev- 
idence accumulation  that is speciﬁcally  framed in terms of detecting  a 
response  error, which in turn informs  decision  conﬁdence  judgements  
( Desender  et al., 2021b ; see also Murphy  et al., 2015 ). Congruent  with 
this notion, the Pe is also more positive-going  when participants  de- 
tect that they had committed  a response  error (e.g., Ridderinkhof  et al., 
2009 ; Steinhauser  & Yeung, 2010 ; Wessel et al., 2011 ; Murphy  et al., 
2015 ). 
Although  Boldt and Yeung (2015) developed  an innovative  frame- 
work that attempted  to unify conﬁdence  and error detection,  there are 
also methodological  issues that should be considered  when interpret-  
ing their ﬁndings.  Most importantly,  for their key analyses  they mea- 
sured response-locked  ERPs and used a pre-response  baseline.  This pre- 
response  baseline  largely overlapped  with a time window  over which 
CPP/P3  amplitudes  varied across conﬁdence  ratings,  and the CPP and 
Pe were measured  over similar sets of centro-parietal  electrodes  (their 
Fig. 3 B, see also Philiastides  et al., 2014 ; Gherman  & Philiastides,  2015 , 
2018 ). In such cases, any systematic  diﬀerences  across conditions  dur- 
ing the pre-response  baseline  period will lead to spurious  diﬀerences  in 
post-response  ERPs ( Luck, 2014 ). In the case of Boldt and Yeung (2015) , 
their baseline  subtraction  procedure  would have artiﬁcially  inﬂated  Pe 
amplitudes  in trials with lower pre-response  CPP amplitudes,  such as 
trials with lower conﬁdence  ratings or response  errors (e.g., von Lautz 
et al., 2019 ). This issue also applies to a subsequent  study that replicated  
this eﬀect ( Desender  et al., 2019b ). Therefore,  it remains  to be veriﬁed  
whether  Pe amplitudes  do monotonically  scale with decision  conﬁdence  
2  D. Feuerriegel,  M. Murphy, A. Konski et al. NeuroImage  259 (2022) 119447 
Fig. 1. Trial structure  and task. A) Each trial commenced  with the presentation  of a ﬁxation cross. Following  this, two circular apertures  containing  overlaid  left- 
and right-tilted  gratings  were presented.  Red and blue lines respectively  depict the contrast  levels of the dominant  (i.e. higher contrast)  and non-dominant  (lower 
contrast)  gratings  within the target stimulus  (inner circle) in each phase of the trial. Participants  indicated  which set of stripes in the S1 target stimulus  was dominant  
(i.e. of higher contrast).  In 50% of trials the S1 target was followed  by a second S2 target that appeared  within 50 ms of the response  to the S1 target. Each S2 target 
contained  a dominant  grating at 75% contrast  in the same direction  as the preceding  S1 target (S2 trials were not relevant  to our research  questions  and were excluded  
from all conﬁdence-related  ERP analyses;  see main text). Participants  rated their decision  conﬁdence  at the end of each trial. B) Example  of the neutral stimulus.  
Gratings  in the inner (target) and outer (distractor)  circles contrast-reversed  at 20 Hz and 30 Hz, respectively.  The dashed orange line denotes the boundary  between  
the inner (target) and outer (distractor)  circles. Both the left- and right-tilted  gratings  within the distractor  circle were kept constant  at 50% contrast  throughout  the 
trial. C) Example  of an S1 target stimulus  with a dominant  left-tilted  grating. D) Conﬁdence  rating screen. Participants  used their left and right index ﬁngers to move 
the yellow cursor to their desired level of conﬁdence.  
ratings in perceptual  decision  tasks (e.g., as claimed  by Desender  et al., 
2021b ). 
1.",\n?2\. | \n?2\.1\.,"<re.Match object; span=(5342, 5345), match='2. '>","<re.Match object; span=(11368, 11370), match='3.'>"
10.1016/j.neuroimage.2022.119403,"Data and code availability  statement  
Data used in the study are available  upon direct request.  Conditions  
for its sharing  involve  the formalisation  of a research  agreement.  The 
data and code sharing  adopted  by the authors  comply  with the require-  
ments of the funding  body or institute,  and with the institutional  ethics 
approval.  Parts of the data are conﬁdential  and additional  ethical ap- 
proval may be needed  for re-use.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(62342, 62371), match=' \nData and code availability '>","<re.Match object; span=(454, 492), match=' \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2021.118831,"Data and code availability  statements  
The data used in the manuscript  were newly acquired.  The data 
and simulation  codes for the present  study can be shared upon request  
by emailing  the Corresponding  Author (ruiliangbai@zju.edu.cn).  Data 
sharing  will require  a formal data sharing  agreement,  including  the co- 
authorship  of the Corresponding  Author.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(58355, 58384), match=' \nData and code availability '>","<re.Match object; span=(373, 419), match='  \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119308,"Data and code availability  statement  
Finnish  data protection  laws do not allow for patient MEG data to 
be made publicly  available,  as the data cannot be fully anonymized.  
Data sharing  requires  an amendment  to the research  ethics permit 
via the hospital’s  ethics committee,  and a data transfer  agreement.  
Analysis  was carried out using standard  software  packages  as outlined  
in the methods  section.  Scripts used to produce  the results and ﬁg- 
ures presented  in the study are published  on the BioMag  Gitlab page 
(https://github.com/BioMag/dbs_pd_beta_burst).","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(51874, 51904), match='  \nData and code availability '>","<re.Match object; span=(593, 612), match='  \nEthics statement'>"
10.1016/S1053-8119(22)00043-X,Editorial board,,,
10.1016/j.neuroimage.2021.118792,"2. Methods  
2.1. Data 
A subset of the Human  Connectome  Project (HCP) S900 release was 
used. Only subjects  who had voxel-level  fMRI data for all nine func- 
tional sessions  (two resting-states  and seven tasks) with left-right  phase- 
encoding  were included.  To alleviate  artifacts  caused by head motion,  
subjects  with mean frame-to-frame  displacement  > 0.1 mm or maximum  
frame-to-frame  displacement  > 0.15 mm were excluded.  The resulting  
dataset contains  493 subjects  (266 females,  age = 22–36 + , subject IDs 
listed in supplementary  material).  The preprocessing  procedures  were 
the same as described  in ( Salehi et al., 2020 ). We applied  the HCP mini- 
mal preprocessing  pipeline  ( Glasser  et al., 2013 ) which includes  artifact  
removal,  motion correction,  and registration  to MNI space. All further 
preprocessing  steps used BioimageSuite  ( Joshi et al., 2011 ), including  
regressing  24 motion parameters,  regressing  the mean time courses  of 
the white matter and cerebrospinal  ﬂuid, and the global signal, remov- 
ing the linear trend and low pass ﬁltering.  
2.2. Brain atlases and parcellations  
Three diﬀerent  functional  atlases were used to investigate  whether  
the results depend  on atlas choice. Shen 268 is a 268-parcel  atlas de- 
termined  with a spectral  clustering  algorithm  on resting-state  data of a 
healthy  population  ( Shen et al., 2013 ). Shen 368 is a ﬁner atlas obtained  
by integrating  the parcellation  of cortex from ( Shen et al., 2013 ), subcor-  
tex from the anatomical  Yale Brodmann  Atlas ( Lacadie  et al., 2008 ), and 
cerebellum  from Yeo et al. (2011) . Yeo 1041 was obtained  by integrating  
the subcortical  and cerebellum  parcellation  of the 368-parcel  parcella-  
tion with the 1000-parcel  cortex parcellation  from Yeo et al. (2011) . 
Another  recent functional  atlas Schaefer  400 ( Schaefer  et al., 2018 ) was 
used to further validate  the results (Supplementary  Fig. S3). 
The exemplar-based  individualized  parcellation  method  previously  
proposed  in ( Salehi et al., 2020 ) was used to generate  the individual-  
ized parcellations  for each scan. The algorithm  has three steps: 1) Reg- 
istration  to a group-level  parcellation.  Here we used the Shen 268 atlas 
as the initial group-level  parcellation.  2) Identiﬁcation  of an exemplar  
from each node by maximizing  a submodular  function.  3) Assignment  
of each voxel to the functionally  closest exemplar  while maintaining  
spatial contiguity  to an exemplar.  
The state-speciﬁc  parcellations  were determined  by taking the major- 
ity vote over the individualized  parcellations  for all the subjects  during 
the same task. For example,  a voxel in the working  memory  parcellation  
is assigned  to the node to which the voxel is most frequently  assigned  
across all 493 subject-speciﬁc  working  memory  individualized  parcella-  
tions. 
Based on the nine state-speciﬁc  parcellations,  we obtained  an in- 
tersect parcellation  which only contains  voxels that are assigned  to 
the same node across all state-speciﬁc  parcellations.  Ambiguous  vox- 
els which are assigned  to diﬀerent  nodes under diﬀerent  states were not 
included  in this parcellation  leaving  uncovered  gaps between  nodes. The 
intersect  parcellation  covers approximately  79% of the voxels covered  
in the resting-  state-speciﬁc  parcellation.  
2.",\n?2\. | \n?2\.1\.,"<re.Match object; span=(11028, 11032), match='\n2. '>","<re.Match object; span=(3441, 3443), match='3.'>"
10.1016/j.neuroimage.2022.118890,"2. 
1053-8119/©2022  The Authors.  Published  by Elsevier Inc. This is an open access article under the CC BY-NC-ND  license 
( http://creativecommons.org/licenses/by-nc-nd/4.0/  )  O. Gbadeyan,  J. Teng and R.S. Prakash NeuroImage  250 (2022) 118890 
evincing  support  for the further decline  in oﬀ-task  thinking  with advanc-  
ing age and deteriorating  cognitive  resources.  This perplexing  develop-  
mental trajectory  of mind-wandering  has catapulted  several explana-  
tions for these age-related  declines  in mind-wandering.  Some theoreti-  
cal models propose  an attenuation  of age-related  reductions  in mind- 
wandering  endorsement  after controlling  for older adults’ increased  
motivation  and interest  of these laboratory-based  tasks ( Jackson  and 
Balota, 2012 ; Krawietz  et al., 2012 ; Shake et al., 2016 ). Other mod- 
els posit declining  executive  control abilities  to constrain  resources  di- 
rected to internally-focused  thoughts,  thereby  decreasing  oﬀ-task  think- 
ing during demanding  cognitive  tasks ( Smallwood  and Schooler,  2006 ). 
Age-related  declines  in mind-wandering  have also been attributed  
to older adults’ need to perform  well on lab-based  cognitive  tasks 
( Soubelet  and Salthouse,  2011 ) and poorer meta-cognition  ( Maillet and 
Schacter,  2016 ), thus questioning  the veridicality  of thought  probes in 
measuring  mind-wandering  with increasing  age. 
Although  there is some evidence  that these endorsements  of mind- 
wandering  may indeed reﬂect older adults’ mind-wandering  propensity  
( Frank et al., 2015 ), there has also been an increasing  interest  in identi- 
fying and developing  more objective  indicators  of mind-wandering.  Re- 
sponse time variability,  or the trial-to-trial  variance  in reaction  time, is 
one such identiﬁed  marker.  Increased  individual  variability  in reaction  
time has been associated  with self-reports  of mind-wandering  episodes  
( Bastian  and Sackur,  2013 ; Henríquez  et al., 2016 ; Jubera-García  et al., 
2020 ; Kucyi et al., 2016 ; Maillet et al., 2020 ) as well as other lapses 
in attention  ( Cheyne  et al., 2009 ; Schooler  et al., 2014 ). Using the 
metronome  response  task, Seli et al. (2013) reported  higher variability  
in response  times preceding  oﬀ-task  thought  probes compared  with vari- 
ability prior to on-task  thought  reports.  Moreover,  there is evidence  from 
neuroimaging  studies supporting  the involvement  of the frontoparietal,  
dorsal attention,  and ventral attention  networks  during oﬀ-task  pro- 
cessing ( Christoﬀ et  al., 2016 ; Esterman  et al., 2013 ; Golchert  et al., 
2017 ; Hasenkamp  et al., 2012 ; Kucyi, 2018 ; Smallwood  et al., 2016 ; 
Turnbull  et al., 2019 ; Yamashita  et al., 2021 ), suggesting  that mind- 
wandering  is a controlled,  regulatory  process  requiring  goal-directed  
neural processing.  Indeed,  mindfulness  meditation  training,  which in- 
volves the cultivation  of sustained  attention,  has been shown to notably  
reduce both self-reported  and behaviorally  measured  mind wandering,  
like response  time variability  ( Mrazek  et al., 2012 ; Whitmoyer  et al., 
2020 ). Thus, with the re-direction  of executive  control resources  to oﬀ- 
task thinking,  less consistent  (more variable)  responding  could be an 
important  online behavioral  correlate  of mind-wandering.  
Additionally,  behavioral  response  variability  has been employed  to 
characterize  distinct  states of attentional  ﬂuctuation  ( Esterman  et al., 
2014 , 2013 ; Yamashita  et al., 2021 ). Consistent  responding  denotes  
an optimal  “in-the-zone  ” state,  whereas  high response  time variabil-  
ity is reﬂective  of an “out-of-the-zone  ” state ( Esterman  et al., 2013 ; 
Esterman  and Rothlein,  2019 ). Functional  magnetic  resonance  imag- 
ing (fMRI) studies comparing  optimal  to suboptimal  states highlight  the 
contribution  of activity  in the default-mode  network  ( Esterman  et al., 
2013 ; Fortenbaugh  et al., 2018 ; Kucyi et al., 2016 ), including  nodes in 
the precuneus,  the anterior  cingulate  cortex, and the temporoparietal  
junction  ( Christoﬀet  al., 2009 ; Mason et al., 2007 ; Wang et al., 2009 ) 
in supporting  consistent  responding.  In contrast,  activity  in the dorsal 
attention  network,  known traditionally  to subserve  externally  focused  
attention,  was present  during erratic responding  ( Esterman  et al., 2013 ; 
Kucyi et al., 2017 ). 
Altogether,  response  time variability  is an important  metric that 
has been characterized  to reﬂect ﬂuctuations  in attentional  states and 
may be an important  marker  of mind-wandering,  especially  in older 
adults. Although,  the vast majority  of ﬁndings  from fMRI investigations  
of response  time variability  and thought  probes as markers  of mind- 
wandering  to date have largely been based on data from young adults, 
there have been a handful  of studies examining  neural correlates  of 
mind-wandering  in older adults. Mind-wandering  episodes  have been 
linked with reduced  communication  between  temporal  and prefrontal  regions  of the default mode network  ( Martinon  et al., 2019 ) and a re- 
duced engagement  of the medial and lateral prefrontal  cortex as well 
as the left superior  temporal  gyrus ( Maillet et al., 2019 ) in older adults. 
Other work has shown that mind-wandering  frequency  in older adults 
is associated  with changes  in connectivity  within the default mode net- 
work. Speciﬁcally,  these include  an increased  connectivity  between  re- 
gions of the lateral and medial temporal  lobes and a decreased  connec-  
tivity between  the temporal  pole and the dorsomedial  prefrontal  cortex 
( O’Callaghan  et al., 2015 ). One common  limitation  is that previous  fMRI 
studies were guided by a priori assumptions  that involved  focusing  on 
speciﬁc  brain regions  or networks.  Additionally,  most previous  studies 
typically  employed  classical  univariate  analysis  based on general  lin- 
ear model or group-level  inferences.  One prominent  drawback  of these 
methods  is the lack of proper characterization  of brain function  at the 
individual  level ( Dubois and Adolphs,  2016 ). 
More recently,  network  neuroscience  methods  have been compli-  
mented  by advances  in machine  learning,  allowing  us to gain unprece-  
dented insight into the neural mechanisms  underlying  cognitive  func- 
tioning.  One such approach  is connectome-based  predictive  modeling  
(CPM; Shen et al., 2017 ). CPM is a novel whole-brain,  data-driven  tech- 
nique that allows for the derivation  of brain-based  predictive  models 
from individualized  functional  connectivity  patterns.  Moreover,  CPM 
allows for the identiﬁcation  of whole-brain  functional  connections  that 
are associated  with target cognitive  function.  Using whole brain, task- 
based, or resting state functional  connectivity,  several recent studies 
have demonstrated  the utility of the CPM technique  in identifying  indi- 
vidual diﬀerences  in brain functional  architecture.  These have allowed  
for the construction  of brain-based  models capable  of predicting  ﬂuid 
intelligence  ( Finn et al., 2015 ), processing  speed ( Gao et al., 2020 ), at- 
tention  ( Rosenberg  et al., 2016 ), reading  ability ( Jangraw  et al., 2018 ), 
working  memory  ( Avery et al., 2020; Manglani  et al., 2021 ), loneliness  
( Feng et al., 2019 ), mind-wandering  ( Kucyi et al., 2021 ), or even dis- 
eased states such as Alzheimer’s  disease  ( Lin et al., 2018 ) and attention  
deﬁcit hyperactivity  disorder  (ADHD;  Barron et al., 2020 ). A recent fMRI 
study demonstrated  the utility of CPM to build generalizable  models of 
mind-wandering,  as measured  using an experience  sampling  method,  in 
healthy  young adults and adults with ADHD ( Kucyi et al., 2021 ). 
Here, leveraging  the CPM framework,  we examined  whether  re- 
sponse time variability  can be predicted  from whole-brain  functional  
connectivity  in a cross-sectional  sample of cognitively  normal  older 
adults. Response  time variability  was quantiﬁed  using the reaction  time 
coeﬃcient  of variation  (RT_CV)  calculated  as the standard  deviation  of 
reaction  time/mean  reaction  time. Using data from publicly  available  
datasets,  we ﬁrst investigated  whether  functional  connectivity  during 
an intrascanner  Go/NoGo  task and resting-state  fMRI could predict re- 
sponse time variability.  We also explored  the utility of our model in pre- 
dicting individual  response  time variability  in two independent  cohorts  
of healthy  older adults. We hypothesized  that task-based,  whole-brain  
models of functional  connectivity  would explain  signiﬁcant  individual  
diﬀerences  in response  time variability  in older adults with nodes of the 
default mode network,  dorsal attention  network,  and the ventral atten- 
tion network  showing  the highest  contributions.  
2. Materials  and methods  
2.1. Datasets  overview  
We analyzed  functional  MRI and behavioral  data in 407 cognitively  
normal  older adults between  the ages of 65–85 years from three inde- 
pendent  cohorts.  These datasets  were from the publicly  available  Human  
Connectome  Project in Aging ( Bookheimer  et al., 2019 ; Harms et al., 
2018 ) (HCP-Aging)  and Cambridge  Centre for Ageing Neuroscience  
(Cam-CAN;  Shafto et al., 2014 ; Taylor et al., 2017 ) databases.  The 
third dataset,  Studying  Cognitive  and Neural Aging (SCAN;  Fountain-  
Zaragoza  et al., 2021 ), was acquired  by our group here at The Ohio 
State University,  Columbus,  OH. In the present  study, the HCP-Aging  
2  O. Gbadeyan,  J. Teng and R.S. Prakash NeuroImage  250 (2022) 118890 
was used as the primary  dataset for model derivation  and internal  val- 
idation.  Cam-CAN  and SCAN served as the validation  datasets  used to 
assess the generalizability  of the derived  models.  
2.2. Participants  
2.2.1. HCP-Aging  
HCP-Aging  is an ongoing  multisite  study designed  to acquire  norma-  
tive neuroimaging  and behavioral  data for examining  changes  in brain 
organization  during typical aging. The dataset used in the current  study 
was drawn from the ﬁrst release (Lifespan  HCP Release  1.0) and com- 
prised of 689 cognitively  healthy  older adults (36–105  years). Partici-  
pants were excluded  from the HCP-Aging  study if they had been diag- 
nosed and treated for major neuropsychiatric  and neurological  disor- 
ders. Those with impaired  cognitive  abilities  were also excluded.  In the 
current  study, we began by restricting  our analysis  to participants  who 
are unrelated,  aged 65–85 years, right-handed,  and with fMRI and be- 
havioral  data available  ( n = 189). We then excluded  participants  with 
outlier performance  (see Datasets  description:  Cognitive  tasks) during 
cognitive  task ( n = 8). Of the remaining  participants,  those with exces- 
sive head motion during fMRI ( n = 35, described  below in Head Motion  
Control)  and incidental  ﬁnding  ( n = 1) were also excluded.  Data for 
145 participants  (73 women,  mean age = 7",\n?2\. | \n?2\.1\.,"<re.Match object; span=(5808, 5811), match='2. '>","<re.Match object; span=(11229, 11231), match='3.'>"
10.1016/j.neuroimage.2022.119339,"Data and code availability  statement  
The human adult and neonate  datasets  are available  at https://www.  
humanconnectome.org/  and https://www.developingconnectome.  
org , respectively.  The macaque  data are available  at http://fcon_1000.  
projects.nitrc.org/indi/indiPRIME.html  . For the macaque  data, subject 
IDs included  in the current  study are listed in Supplementary  Table S1, 
and the computed  network  results are available  at https://github.com/  
xiyu-bnu/neonate  _ tool _ network  . Moreover,  the codes for the cross- 
species alignment  are available  at https://github.com/TingsterX/  
alignment  _ macaque-human  . Due to HCP and dHCP privacy  policies,  the 
preprocessed  resting-state  images of human adults and neonates  (with 
their IDs) can only be shared upon request  with qualiﬁed  investigators  
who agree to the Restricted  Data Use Terms of these two datasets.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(62052, 62081), match=' \nData and code availability '>","<re.Match object; span=(911, 950), match='  \nDeclaration  of Competing  Interest '>"
