URL,Sentences,DOI
https://doi.org/10.5061/dryad.6q573n620,"['Data and code availability The data and code that support the ﬁndings of this study are avail-able at Dryad (https://doi.org/10.5061/dryad.6q573n620), except for raw image data.']",10.1016/j.neuroimage.2022.119744
http://www.ﬁl.ion.ucl.ac.uk/spm/,"['After spatial smoothing (FWHM = 4 mm), a general linear model was applied to each voxel using SPM12 (http://www.ﬁl.ion.ucl.ac.uk/spm/).']",10.1016/j.neuroimage.2022.119744
https://doi.org/10.1016/j.neuroimage.2022.119198,"['Owing to their con-tributions to signiﬁcant clinical ﬁndings, functional imaging and com-munity detection metrics have been considered for their suitability as https://doi.org/10.1016/j.neuroimage.2022.119198.']",10.1016/j.neuroimage.2022.119198
www.fmrib.ox.ac.uk/fsl,['All pre-processing steps are carried out using FSL FEAT (www.fmrib.ox.ac.uk/fsl).'],10.1016/j.neuroimage.2022.119198
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) A.A.'],10.1016/j.neuroimage.2022.119198
https://sites.google.com/site/bctnet/,['Network analyses are performed using the Brain Connec-tivity Toolbox (BCT) version 2019-03-03 available on their website at https://sites.google.com/site/bctnet/.'],10.1016/j.neuroimage.2022.119198
https://github.com/andy1764/FCHarmony,['The harmonization methods used in the paper are implemented in the FCHarmony package available at https://github.com/andy1764/FCHarmony.'],10.1016/j.neuroimage.2022.119198
www.elsevier.com/locate/neuroimage,['NeuroImage 256 (2022) 119198 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Harmonizing functional connectivity reduces scanner eﬀects in community detection Andrew A.'],10.1016/j.neuroimage.2022.119198
aaronclauset.github.io/wsbm,['We ﬁx the number of communities at 𝐾 = 14 for comparison with the atlas and implement the WSBM using code available online (aaronclauset.github.io/wsbm ; version 1.3).'],10.1016/j.neuroimage.2022.119198
https://www.translationalneuromodeling.org/tapas,"['Image and fMRI analyses were performed using SPM12 (https://www.ﬁl.ion.ucl.ac.uk/spm , distributed under GPLv2) and the in-house developed UniQC Toolbox (Bollmann et al., 2018), publicly available under a GPLv3 license as a beta release within the TAPAS soft-ware collection (https://www.translationalneuromodeling.org/tapas , (Frässle et al., 2021)).']",10.1016/j.neuroimage.2021.118738
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) L.'],10.1016/j.neuroimage.2021.118738
https://github.com/mrikasper/julia-recon-advances-in-spiral-fmri,"['An example reconstruction pipeline including static B 0 correction for the spiral data presented here is available on GitHub as well (https://github.com/mrikasper/julia-recon-advances-in-spiral-fmri), utilizing MRIReco.jl (Knopp and Grosser, 2021), an MRI reconstruction framework written in Julia (Bezanson et al., 2017).']",10.1016/j.neuroimage.2021.118738
README.md,['More details on installation and execution of the code can be found in the README.md ﬁle in the main folder of the repository.'],10.1016/j.neuroimage.2021.118738
https://github.com/mrtm-zurich/rrsg-arbitrary-sense,"['A demonstration of that algorithm is publicly available on GitHub (https://github.com/mrtm-zurich/rrsg-arbitrary-sense), with a static compute capsule for reproducible online re-execution on 16 L.']",10.1016/j.neuroimage.2021.118738
https://doi.org/10.1016/j.neuroimage.2021.118738,['https://doi.org/10.1016/j.neuroimage.2021.118738.'],10.1016/j.neuroimage.2021.118738
https://neurovault.org/collections/6086/,"['Mean spiral fMRI images with corresponding activation t-maps for all sub-jects are also made available on NeuroVault for interactive viewing ((Gorgolewski et al., 2015), https://neurovault.org/collections/6086/).']",10.1016/j.neuroimage.2021.118738
www.elsevier.com/locate/neuroimage,"['NeuroImage 246 (2022) 118738 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Advances in spiral fMRI: A high-resolution study with single-shot acquisition Lars Kasper a , b , 1 , ∗ , Maria Engel a , Jakob Heinzle b , Matthias Mueller-Schrader b , Nadine N.']",10.1016/j.neuroimage.2021.118738
https://github.com/mrikasper/paper-advances-in-spiral-fmri,['All custom analysis and data visualization scripts for this publication are available on https://github.com/mrikasper/paper-advances-in-spiral-fmri.'],10.1016/j.neuroimage.2021.118738
https://doi.org/10.3929/ethz-b-000487412,"['Data from this study is publicly available as part of the ETH Research Collection (https://doi.org/10.3929/ethz-b-000487412 , (Kasper et al., 2021)) and described in more detail in the accompanying Data in Brief Article, according to the FAIR (Findable, Accessible, Interoperable, and Reusable) data principles (Wilkinson et al., 2016).']",10.1016/j.neuroimage.2021.118738
http://www.ﬁl.ion.ucl.ac.uk/spm/,"['All computations were performed in Matlab R2019b, using the Uni-ﬁed NeuroImaging Quality Control Toolbox (UniQC, (Bollmann et al., 2018 ; Frässle et al., 2021)), and SPM12 (Wellcome Centre for Human Neuroimaging, London, UK, http://www.ﬁl.ion.ucl.ac.uk/spm/).']",10.1016/j.neuroimage.2021.118738
https://www.ﬁl.ion.ucl.ac.uk/spm,"['Image and fMRI analyses were performed using SPM12 (https://www.ﬁl.ion.ucl.ac.uk/spm , distributed under GPLv2) and the in-house developed UniQC Toolbox (Bollmann et al., 2018), publicly available under a GPLv3 license as a beta release within the TAPAS soft-ware collection (https://www.translationalneuromodeling.org/tapas , (Frässle et al., 2021)).']",10.1016/j.neuroimage.2021.118738
https://pubmed.ncbi.nlm.nih.gov/,"['Literature search We searched for relevant neuroimaging studies in MEDLINE us-ing PubMed (https://pubmed.ncbi.nlm.nih.gov/) through the following search string: (fMRI OR PET) AND (""attention control"" OR ""attention regulation"" OR ""attention shift"" OR ""attention shifts"" OR ""attention shift-ing"" OR ""attention switch"" OR ""attention switches"" OR ""attention switch-ing"" OR ""attentional control"" OR ""attentional regulation"" OR ""attentional shift"" OR ""attentional shifts"" OR ""attentional shifting"" OR ""attentional switch"" OR ""attentional switches"" OR ""attentional switching"" OR ""cog-nitive control"" OR ""cognitive ﬂexibility"" OR ""conﬂict monitoring"" OR ""conﬂict resolution"" OR ""eﬀortful control"" OR ""executive attention"" OR ""executive control"" OR ""executive function"" OR ""executive functioning"" OR ""executive functions"" OR ""goal directed behavior"" OR ""goal directed behavior"" OR ""goal directed control"" OR ""goal directed response"" OR 2 G.']",10.1016/j.neuroimage.2022.119665
https://doi.org/10.1016/j.neuroimage.2022.119665,['Shifting https://doi.org/10.1016/j.neuroimage.2022.119665.'],10.1016/j.neuroimage.2022.119665
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) G.'],10.1016/j.neuroimage.2022.119665
www.elsevier.com/locate/neuroimage,"['NeuroImage 264 (2022) 119665 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Inhibition, Shifting and Updating: Inter and intra-domain commonalities and diﬀerences from an executive functions activation likelihood estimation meta-analysis Geraldine Rodríguez-Nieto a , b , 1 , Caroline Seer a , b , 1 , Justina Sidlauskaite a , b , Lore Vleugels a , b , c , Anke Van Roy a , b , Robert Hardwick a , b , c , 2 , Stephan Swinnen a , b , 2 , ∗ a Movement Control and Neuroplasticity Research Group, Biomedical Sciences, KU Leuven, Tervuursevest 101 box 1501, Leuven 3001, Belgium b Leuven Brain Institute (LBI), KU Leuven, Oude Markt 13, Leuven 5005, Belgium c Institute of Neuroscience, UC Louvain, Av.']",10.1016/j.neuroimage.2022.119665
https://osf.io/63pt5/?view_only,"['Data and code availability statement The individual reports of the studies included in the global analyses and in each category (domains and subdomains), the Matlab codes and resulting NIfTI ﬁles can be consulted at: https://osf.io/63pt5/?view_only = f0b3fcad577d4ﬀ39cb4e6f3cd34e63f.']",10.1016/j.neuroimage.2022.119665
https://osf.io/d85pb/?view_only,"['In concordance with the principles of Data Sharing and Trans-parency, the 3D maps of the above mentioned results (NIfTI ﬁles for global, domain and task analyses) are available at https://osf.io/d85pb/?view_only = f0b3fcad577d4ﬀ39cb4e6f3cd34e63f.', 'NeuroImage 264 (2022) 119665 Data and code availability statement The individual reports of the studies included in the global anal-yses and in each category (domains and subdomains), the Matlab codes and resulting NIfTI ﬁles can be consulted at: https://osf.io/d85pb/?view_only = f0b3fcad577d4ﬀ39cb4e6f3cd34e63f.']",10.1016/j.neuroimage.2022.119665
www.nitrc.org/projects/conn,"['To conﬁrm this, the task-related functional connectivity in SL-related brain regions (obtained from the parametric modulation re-sults) was tested using a whole-brain seed-to-voxel correlation analysis with CONN toolbox (www.nitrc.org/projects/conn, RRID:SCR_009550) (Whitﬁeld-Gabrieli and Nieto-Castanon, 2012).']",10.1016/j.neuroimage.2022.119459
https://github.com/jungtak05/Statistical-learning-fMRI-study,['The behavioral data and analysis code are released at https://github.com/jungtak05/Statistical-learning-fMRI-study.'],10.1016/j.neuroimage.2022.119459
https://openneuro.org/datasets/ds003401/versions/1.0.1,"['The detailed information about raw fMRI data can be found in https://openneuro.org/datasets/ds003401/versions/1.0.1. 3 J.', 'Data and code availability statement All raw MRI data was uploaded on ’OpenNeuro’ (https://openneuro.org/datasets/ds003401/versions/1.0.1) and it is publicly available.']",10.1016/j.neuroimage.2022.119459
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) J.'],10.1016/j.neuroimage.2022.119459
de-https://doi.org/10.1016/j.neuroimage.2022.119459,['The statistical de-https://doi.org/10.1016/j.neuroimage.2022.119459.'],10.1016/j.neuroimage.2022.119459
http://icatb.sourceforge.net/,"['In the present study, group ICA was performed using GIFT toolbox (http://icatb.sourceforge.net/) (Calhoun et al., 2001).']",10.1016/j.neuroimage.2022.119459
https://www.ncss.com/software/pass/,"['A sample size was computed using PASS software (https://www.ncss.com/software/pass/) based on a previous study (Park et al., 2020) that used the same statistical learning task.']",10.1016/j.neuroimage.2022.119459
www.elsevier.com/locate/neuroimage,"['NeuroImage 260 (2022) 119459 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Reduced functional connectivity supports statistical learning of temporally distributed regularities Jungtak Park a , b , 1 , Karolina Janacsek c , d , 1 , Dezso Nemeth d , e , f , Hyeon-Ae Jeon a , b , g , h , ∗ a Department of Brain Sciences, Daegu Gyeongbuk Institute of Science and Technology (DGIST), Daegu 42988, Republic of Korea b Institute of Brain Sciences, Daegu Gyeongbuk Institute of Science and Technology (DGIST), Daegu 42988, Republic of Korea c Centre for Thinking and Learning, Institute for Lifecourse Development, School of Human Sciences, Faculty of Education, Health and Human Sciences, University of Greenwich, Old Royal Naval College, London SE10 9LS UK d Institute of Psychology, ELTE Eötvös Loránd University, 1064 Budapest, Hungary e Brain, Memory and Language Research Group, Institute of Cognitive Neuroscience and Psychology, Research Centre for Natural Sciences, 1117 Budapest, Hungary f Lyon Neuroscience Research Center (CRNL), INSERM, CNRS, Université Claude Bernard Lyon 1, 69675 Bron, France g Convergence Research Advance Center for Olfaction, Daegu Gyeongbuk Institute of Science and Technology (DGIST), Daegu, Korea.']",10.1016/j.neuroimage.2022.119459
http://www.ﬁl.ion.ucl.ac.uk/spm/,"['fMRI preprocessing Preprocessing of fMRI data was done using the SPM12 software pack-age (http://www.ﬁl.ion.ucl.ac.uk/spm/) with the following steps: slice timing correction with the ﬁrst slice as a reference slice, realignment to correct head motion artifacts using 6 aﬃne head motion parameters, co-registration to individual T1 structural image, normalisation to Mon-treal Neurological Institute (MNI) template brain image, and smoothing with a Gaussian kernel of 6 mm full width at half maximum and resam-pling of functional images to 3 ×3 ×3 mm.']",10.1016/j.neuroimage.2022.119459
https://web.conn-toolbox.org/conn-in-pictures,['These networks were composed of 32 ROIs (see Table S1 for the list of ROIs and CONN website for their locations [https://web.conn-toolbox.org/conn-in-pictures]).'],10.1016/j.neuroimage.2022.119459
,,10.1016/S1053-8119(22)00203-8
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) M.R.'],10.1016/j.neuroimage.2022.119438
www.elsevier.com/locate/neuroimage,"['NeuroImage 260 (2022) 119438 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Advances in human intracranial electroencephalography research, guidelines and good practices Manuel R.']",10.1016/j.neuroimage.2022.119438
https://doi.org/10.1016/j.neuroimage.2022.119438,['https://doi.org/10.1016/j.neuroimage.2022.119438.'],10.1016/j.neuroimage.2022.119438
https://scikit-learn.org/stable/,['On the other 3 https://scikit-learn.org/stable/.'],10.1016/j.neuroimage.2022.119197
https://surfer.nmr.mgh.harvard.edu/,"['However, without a careful cross-subject alignment of the local folding pattern, the ﬁber bundles 2 https://surfer.nmr.mgh.harvard.edu/. 3 M.']",10.1016/j.neuroimage.2022.119197
https://framagit.org/cpoupon/gkg,['The preprocessing results in an 1 https://framagit.org/cpoupon/gkg.'],10.1016/j.neuroimage.2022.119197
sub-https://doi.org/10.1016/j.neuroimage.2022.119197,"['However, except for the most massive, such bundles are diﬃcult to match across sub-https://doi.org/10.1016/j.neuroimage.2022.119197.']",10.1016/j.neuroimage.2022.119197
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) M.'],10.1016/j.neuroimage.2022.119197
www.elsevier.com/locate/neuroimage,"['NeuroImage 255 (2022) 119197 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Disentangling the variability of the superﬁcial white matter organization using regional-tractogram-based population stratiﬁcation Miguel Guevara a , b , ∗ , Zhong-Yi Sun a , Pamela Guevara c , Denis Rivière a , Antoine Grigis a , Cyril Poupon a , Jean-François Mangin a a UniversitéParis-Saclay, CEA, CNRS, BAOBAB, Neurospin, Gif-sur-Yvette, France b INSERM, U955, Translational NeuroPsychiatry Team, Crteil, France c Faculty of Engineering, Universidad de Concepción, Concepción, Chile a r t i c l e i n f o Keywords: Superﬁcial white matter Diﬀusion-weighted imaging Tractography White matter bundle U-ﬁbers Short association ﬁbers Cortical variability a b s t r a c t Each variation of the cortical folding pattern implies a particular rearrangement of the geometry of the ﬁbers of the underlying white matter.']",10.1016/j.neuroimage.2022.119197
https://doi.org/10.1016/j.neuroimage.2022.119146,['These advances increased the https://doi.org/10.1016/j.neuroimage.2022.119146.'],10.1016/j.neuroimage.2022.119146
www.elsevier.com/locate/neuroimage,"['NeuroImage 256 (2022) 119146 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Post mortem mapping of connectional anatomy for the validation of diﬀusion MRI Anastasia Yendiki a , ∗ , Manisha Aggarwal b , Markus Axer c , d , Amy F.D.']",10.1016/j.neuroimage.2022.119146
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) A.'],10.1016/j.neuroimage.2022.119146
surfer.nmr.mgh.harvard.edu,"['To obtain a description of the participant’s cortical sheet, cortical surface re-construction was performed using the Freesurfer image analysis suite (surfer.nmr.mgh.harvard.edu).']",10.1016/j.neuroimage.2022.119749
nist.mni.mcgill.ca,"['For group-level analysis, participant-speciﬁc source estimates (un-thresholded t-statistics computed in the ﬁrst-level step) were projected onto a default surface anatomy (MNI-152, nist.mni.mcgill.ca).']",10.1016/j.neuroimage.2022.119749
github.com/vyoussofzadeh/DICS-beamformer-for-Brainstorm,"['A Brainstorm implementation of the DICS beamformer is available at, github.com/vyoussofzadeh/DICS-beamformer-for-Brainstorm.']",10.1016/j.neuroimage.2022.119749
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) V.'],10.1016/j.neuroimage.2022.119749
www.aesopfables.com,"['The story blocks present participants with brief auditory stories (5–9 sentences) adapted from Aesop’s fables (www.aesopfables.com), followed by a 2-alternative forced-choice question that asks participants about the topic of the story.']",10.1016/j.neuroimage.2022.119749
aesopfables.com,"['The story blocks present participants with brief auditory stories (5–9 sentences) adapted from Aesop’s fables (www.aesopfables.com), followed by a 2-alternative forced-choice question that asks participants about the topic of the story.', 'The Story task pre-sented participants with brief spoken stories adapted from Aesop’s fa-bles (aesopfables.com), followed by a 2-alternative forced-choice ques-tion about the topic of the story.']",10.1016/j.neuroimage.2022.119749
www.elsevier.com/locate/neuroimage,"['NeuroImage 264 (2022) 119749 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Late dominance of the right hemisphere during narrative comprehension Vahab Youssofzadeh a , ∗ , Lisa Conant a , Jeﬀrey Stout a , Candida Ustine a , Colin Humphries a , William L.']",10.1016/j.neuroimage.2022.119749
neuroimage.usc.edu/brainstorm/,"['Code and data availability MEG and MRI data were analyzed in MATLAB 2019a (The Math-works, Inc.) using the FieldTrip v20190419 (ﬁeldtriptoolbox.org) and Brainstorm, v060320 (neuroimage.usc.edu/brainstorm/) toolboxes.']",10.1016/j.neuroimage.2022.119749
https://doi.org/10.1016/j.neuroimage.2022.119749,['The many dimensions of this process require coordination and communication among several https://doi.org/10.1016/j.neuroimage.2022.119749.'],10.1016/j.neuroimage.2022.119749
https://surfer.nmr.mgh.harvard.edu/fswiki/Tracula,"['White matter tracts were assessed using FreeSurfer-TRACULA (TRActs Constrained by UnderLying Anatomy) (version 7.2.2, freely available online https://surfer.nmr.mgh.harvard.edu) which reconstructs 42 major white matter pathways using global probabilistic tractography with anatomical neighborhood priors (https://surfer.nmr.mgh.harvard.edu/fswiki/Tracula).']",10.1016/j.neuroimage.2022.119303
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) M.'],10.1016/j.neuroimage.2022.119303
extracellu-https://doi.org/10.1016/j.neuroimage.2022.119303,['The model determines a FW compartment that represents water molecules that are not restricted or directed and thus represents the extracellu-https://doi.org/10.1016/j.neuroimage.2022.119303.'],10.1016/j.neuroimage.2022.119303
www.elsevier.com/locate/neuroimage,"['NeuroImage 257 (2022) 119303 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Free water diﬀusion MRI and executive function with a speed component in healthy aging Martin Berger a , Lukas Pirpamer a , Edith Hofer a , b , Stefan Ropele a , Marco Duering c , Benno Gesierich d , Ofer Pasternak e , Christian Enzinger f , Reinhold Schmidt a , ∗ , Marisa Koini a a Department of Neurology, Division of Neurogeriatrics, Medical University of Graz, Auenbruggerplatz 22, Graz 8036, Austria b Institute for Medical Informatics, Statistics and Documentation, Medical University of Graz, Graz, Austria c Medical Image Analysis Center (MIAC AG) and Department of Biomedical Engineering, University of Basel, Basel, Switzerland d Institute for Stroke and Dementia Research (ISD), University Hospital, Munich, Germany e Departments of Psychiatry and Radiology, Brigham and Women’s Hospital, Harvard Medical School, Boston, MA, USA f Department of Neurology, Medical University of Graz, Graz, Austria a r t i c l e i n f o Keywords: Free water diﬀusion Cognitive speed Corpus callosum Fornix Executive functions Aging a b s t r a c t Extracellular free water (FW) increases are suggested to better provide pathophysiological information in brain aging than conventional biomarkers such as fractional anisotropy.']",10.1016/j.neuroimage.2022.119303
https://surfer.nmr.mgh.harvard.edu,"['White matter tracts were assessed using FreeSurfer-TRACULA (TRActs Constrained by UnderLying Anatomy) (version 7.2.2, freely available online https://surfer.nmr.mgh.harvard.edu) which reconstructs 42 major white matter pathways using global probabilistic tractography with anatomical neighborhood priors (https://surfer.nmr.mgh.harvard.edu/fswiki/Tracula).']",10.1016/j.neuroimage.2022.119303
http://www.mathworks.com,['All post-processing of adjacency matrices was completed using (MATLAB 2018) (http://www.mathworks.com) and Python (version 3.0).'],10.1016/j.neuroimage.2022.119659
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) N.'],10.1016/j.neuroimage.2022.119659
https://doi.org/10.1016/j.neuroimage.2022.119659,"['Multiplexes oﬀer additional information over traditional monoplex graph theory, permitting the exploration of how functional connectivity https://doi.org/10.1016/j.neuroimage.2022.119659.']",10.1016/j.neuroimage.2022.119659
humanconnectome.org,"['humanconnectome.org) from the Washington University-University of Minnesota (WUMinn) consortium, including 484 healthy participants from the Q4 release (500 subject; Nov 25, 2014; 272 females, 212 males; age = 29.15 ± 3.47).', 'In the present study, we utilized a publicly available dataset, provided by the Human Connectome Project (HCP; http://www.humanconnectome.org) from the Washington University-University of Minnesota (WU-Minn) consortium, including 484 healthy participants from the Q4 release (500 subject; Nov 25, 2014).']",10.1016/j.neuroimage.2022.119659
www.elsevier.com/locate/neuroimage,"['NeuroImage 263 (2022) 119659 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Structural-functional connectivity bandwidth of the human brain Nicholas Parsons a , ∗ , Julien Ugon b , ‡ , Kerri Morgan b , ‡ , Sergiy Shelyag b , Alex Hocking b , Su Yuan Chan b , Govinda Poudel b , Juan F.']",10.1016/j.neuroimage.2022.119659
https://github.com/parsonsn/SC-FC-Multiplex-Bandwidth,"['Our full weighted and unweighted multiplex connectivity python code can be found here: https://github.com/parsonsn/SC-FC-Multiplex-Bandwidth.', 'NeuroImage 263 (2022) 119659 Data and code availability statement Our full source code can be found at: https://github.com/parsonsn/SC-FC-Multiplex-Bandwidth.']",10.1016/j.neuroimage.2022.119659
http://dsi-studio.labsolver.org,"['Diﬀusion and Functional MRI Pre-processing From the minimally pre-processed HCP diﬀusion-weighted MRI data, white matter ﬁbres were reconstructed using generalized q-sampling imaging (Yeh et al., 2010) and deterministic streamline tractogra-phy was performed (Yeh et al., 2013) using DSI studio (http://dsi-studio.labsolver.org).']",10.1016/j.neuroimage.2022.119659
http://www.humanconnectome.org,"['In the present study, we utilized a publicly available dataset, provided by the Human Connectome Project (HCP; http://www.humanconnectome.org) from the Washington University-University of Minnesota (WU-Minn) consortium, including 484 healthy participants from the Q4 release (500 subject; Nov 25, 2014).']",10.1016/j.neuroimage.2022.119659
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) L.S.'],10.1016/j.neuroimage.2022.119117
www.elsevier.com/locate/neuroimage,['NeuroImage 254 (2022) 119117 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Subcortical segmentation of the fetal brain in 3D ultrasound using deep learning Linde S.'],10.1016/j.neuroimage.2022.119117
https://github.com/lindehesse/FetalSubcortSegm_Code,"['All network training code has been made available on: https://github.com/lindehesse/FetalSubcortSegm_Code , and weights of the trained networks can be requested by email-ing the corresponding author.']",10.1016/j.neuroimage.2022.119117
https://doi.org/10.1016/j.neuroimage.2022.119117,['An additional challenge of US volumes acquired with a free-hand https://doi.org/10.1016/j.neuroimage.2022.119117.'],10.1016/j.neuroimage.2022.119117
www.nitrc.org/projects/niistat,"['Lesion-mapping analysis The NiiStat toolbox (www.nitrc.org/projects/niistat) was used to conduct lesion-mapping analyses to identify localized brain lesions within the selected ROIs that predict impaired eﬀerence copy and vo-cal sensorimotor integration mechanisms, as indexed by modulation of neurophysiological responses in aphasic speakers compared with con-trols.']",10.1016/j.neuroimage.2022.118938
pro-https://doi.org/10.1016/j.neuroimage.2022.118938,"['In addition, when the online feedback is altered during pro-https://doi.org/10.1016/j.neuroimage.2022.118938.']",10.1016/j.neuroimage.2022.118938
www.elsevier.com/locate/neuroimage,"['NeuroImage 250 (2022) 118938 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Neural correlates of impaired vocal feedback control in post-stroke aphasia Roozbeh Behroozmand a , ∗ , Leonardo Bonilha b , Chris Rorden c , Gregory Hickok d , Julius Fridriksson e a Speech Neuroscience Lab, Department of Communication Sciences and Disorders, Arnold School of Public Health, University of South Carolina, 915 Greene Street, Columbia, SC 29208, United States b Department of Neurology, Medical University of South Carolina, Charleston, SC 29425, United States c Department of Psychology, University of South Carolina, Columbia, SC 29208, United States d Department of Cognitive Sciences, University of California, Irvine, Irvine CA 92697, United States e The Aphasia Lab, Department of Communication Sciences and Disorders, Arnold School of Public Health, University of South Carolina, 915 Greene St., Columbia, SC 29208, United States a r t i c l e i n f o Keywords: Vocal motor control Sensorimotor integration Eﬀerence copy Auditory feedback Aphasia a b s t r a c t We used left-hemisphere stroke as a model to examine how damage to sensorimotor brain networks impairs vocal auditory feedback processing and control.']",10.1016/j.neuroimage.2022.118938
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) R.'],10.1016/j.neuroimage.2022.118938
https://osf.io/6xm8n/,"['Codes and derivatives are available here: https://osf.io/6xm8n/).', 'The package including the atlas can be downloaded here: https://osf.io/6xm8n/.']",10.1016/j.neuroimage.2022.119672
https://nilearn.github.io/stable/index.html,"['Nilearn (https://nilearn.github.io/stable/index.html ; Abraham et al., 2014) was used to delineate ROIs and extract the signal.']",10.1016/j.neuroimage.2022.119672
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) E.'],10.1016/j.neuroimage.2022.119672
https://networkx.org/,['(https://networkx.org/).'],10.1016/j.neuroimage.2022.119672
ClinicalTrials.gov,"['ANSM: 141200B-31, ClinicalTrials.gov ID: NCT02830100) (CPP: 09-CHUG-14, 04/06/2009).']",10.1016/j.neuroimage.2022.119672
https://github.com/margulies/topography/tree/master/utils,"['We extracted the relative spatial layout of regions along the cor-tical surface by using existing scripts (https://github.com/margulies/topography/tree/master/utils), based on an algorithm developed to approximate the exact geodesic distance from triangular meshes (Oligschläger et al., 2017).']",10.1016/j.neuroimage.2022.119672
www.elsevier.com/locate/neuroimage,"['NeuroImage 263 (2022) 119672 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Unraveling the functional attributes of the language connectome: crucial subnetworks, ﬂexibility and variability E.']",10.1016/j.neuroimage.2022.119672
http://surfer.nmr.mgh.harvard.edu,"['We identiﬁed the coordinates and anatomical label of all contacts in each individual brain model using pre-surgical MRI, post-surgical CT images, Freesurfer software (http://surfer.nmr.mgh.harvard.edu), and the iEEGview tool-box (Li et al., 2019).']",10.1016/j.neuroimage.2022.118969
https://doi.org/10.1016/j.neuroimage.2022.118969,"['achieved in recent decades, such as stroke rehabilitation (Ang et al., 2015; Bundy et al., 2017), emotion recognition (Sani et al., 2018; Zheng and Lu, 2015), letters output (Chen et al., 2015; Willett et al., 2021), speech reconstruction (Anumanchipalli et al., 2019; Hamilton et al., 2021), exoskeleton control for assisted walking (Benabid et al., 2019), and robot arm manipulation (Cao et al., 2021; Edelman et al., 2019; https://doi.org/10.1016/j.neuroimage.2022.118969.']",10.1016/j.neuroimage.2022.118969
